2.5371589878481027	1.2763330536348054	1.7967775954896807	0
2.2828195191793417	0.8159805120846092	1.3694963011434806	0.7633548052654098
3.2500848008175134	0.7807922556534068	1.5891479426284632	0.11899499240060418
2.9901672464707922	1.3566454488862203	1.2484486186686181	0.45999284188710776
2.9459084291582274	1.056302781234469	1.5672314166580041	0.5505509293833537
3.220266073212602	1.1064947706249788	1.5075065275681687	0.2732680731641908
2.031294152790256	0.9716189027180615	1.4238924382112723	0.641682492438264
2.1614309700395853	0.754376967044592	1.464570353004069	0.3426967802159442
2.8458119549299132	1.3213905129207322	1.5310884625192198	0.20881391216332013
2.418074427497531	1.4390476233733138	1.9789944593815696	0
